404,"Google Should Spin Off Waymo To Beat Tesla, Ford: Morgan Stanley.","News
By: Krause, Reinhardt. Investors Business Daily. 5/23/2017, p15-15. 1p. Abstract: The article provides information on the autonomous driving subsidiary of Google, Waymo and suggests that Google's parent company Alphabet should spinoff Waymo. The article also reports about Waymo's partnership with Lyft which could create competition for Tesla. Particular focus is presented to legal and technological difficulties faced by the subsidiary and also talks regarding the lawsuit between Waymo and Uber. Reading Level (Lexile): 1290. (AN: 123201128), Database: Regional Business News
Subjects: WAYMO (Company); GOOGLE Inc. -- Finance; UBER Technologies Inc. -- Trials, litigation, etc.; CORPORATE divestiture -- Economic aspects; TESLA Motors Inc.
Add to folder
HTML Full Text"
405,"Google's Waymo, Uber Rival Lyft Team Up On Self-Driving.","News
By: CARSON, ED. Investors Business Daily. 5/15/2017, p1-1. 1p. 1 Color Photograph. Abstract: The article discusses the autonomous driving subsidiary of Google-parent Alphabet, Waymo which is partnering ride hailing service Lyft, in which alliance comes as Waymo is in a legal feud with Uber when an ex-Google engineer was accused of using its autonomous technology. Reading Level (Lexile): 1250. (AN: 123064408), Database: Regional Business News
Subjects: GOOGLE Inc.; WAYMO (Company); LYFT Inc.
Add to folder
HTML Full Text"
406,"What Do Facebook, Amazon, Netflix And Google Have In Common?","News
Investors Business Daily. 5/5/2017, p1-1. 1p. 1 Graph. Abstract: The article reports on the rise of the FANG stocks or high-performing technology stocks like Facebook Inc., Netflix Inc., Amazon.com Inc. and Alphabet Inc., the owner of Google Inc. Topics mentioned include the upgrade of the IBD Composite Ratings of Google Inc, the buying point of Alphabet Inc which is the same with Amazon Facebook, and Netflix, and the earnings per share (EPS) rating that outpaces all the stocks. Reading Level (Lexile): 1140. (AN: 122925669), Database: Regional Business News
Subjects: STOCK prices; HIGH technology; FACEBOOK Inc.; NETFLIX Inc.; AMAZON.COM Inc.; ALPHABET Inc.; GOOGLE Inc.; EARNINGS per share
Add to folder
HTML Full Text"
407,The Algorithms of Our Lives.,"News
By: MANOVICH, LEV. Chronicle of Higher Education. 12/20/2013, Vol. 60 Issue 16, pB10-B13. 4p. Abstract: The article discusses computer software use by individuals in the 21st century and offers that it is in a constant state of change. Topics discussed include the switch from physical documents to software performances that are constructed in real time, the pioneering of Internet-based service and product provider Google, and the possibilities provided by software for the analyzing of large data sets, or ""big data,"" and how this can benefit fields such as digital humanities and social computing. (AN: 93284286), Database: Academic Search Premier
Subjects: COMPUTER software; BIG data; DIGITAL humanities; SOCIAL computing; GOOGLE Inc.; Computer, computer peripheral and pre-packaged software merchant wholesalers; Computer and Computer Peripheral Equipment and Software Merchant Wholesalers; Computer and software stores; Software publishers (except video game publishers)
Add to folder
HTML Full Text"
408,Alphabet Reports Rising Profits at Core Google Businesses.,"News
By: Barr, Alistair. Wall Street Journal (Online). 2/2/2016, p1. 1p. Abstract: The article discusses increasing profits of Internet service provider Google's parent company, Alphabet at its main Internet business. Topics include increase in Google's core Internet businesses, including search, YouTube and Android; views of Mark Mahaney, analyst at RBC Capital Markets, on increased Google's core Internet businesses; and increase in Alphabet' fourth-quarter of 2015 net income. (AN: 112704079), Database: Business Source Premier
Subjects: CORPORATE profits; INTERNET service providers; ALPHABET Inc.; GOOGLE Inc.; Other telecommunications; All Other Telecommunications; Wired Telecommunications Carriers; MAHANEY, Mark
Add to folder
Click for Full Text options"
409,Judge Issues Blow to Uber Before Trial.,"News
By: ISAAC, MIKE; Wakabayashi, Daisuke. New York Times. 8/19/2017, Vol. 166 Issue 57694, pB2-B2. 1/7p. Abstract: The article focuses on the lawsuit between the self driving car unit Waymo owned by tech company Google and transport company Uber, wherein the Judge William Alsup berated law counsel Arturo González of law firm Morrison & Foerster representing Uber for resisting to handover evidence. (AN: 124735633), Database: MasterFILE Elite
Subjects: UBER Technologies Inc. -- Trials, litigation, etc.; GOOGLE Inc.; GONZALES, Arturo
Add to folder
Click for Full Text options"
410,The Alt-Right Finds a New Enemy in Silicon Valley.,"News
By: ROOSE, KEVIN. New York Times. 8/10/2017, Vol. 166 Issue 57685, pB6-B6. 1/2p. 1 Color Photograph. Abstract: The article reports on how the firing of James Damore, a Google engineer, for writing a manifesto about his grievances with the company's progressive values and positing that biological differences explained the technology industry's gender gap, has become a cause for right-wing activists online. (AN: 124547817), Database: MasterFILE Elite
Subjects: GOOGLE Inc.; GENDER differences (Sociology); ACTIVISTS
Add to folder
Click for Full Text options"
411,How to Disrupt Silicon Valley Sexism.,"News
By: Hill, Anita. New York Times. 8/9/2017, Vol. 166 Issue 57684, pA19-A19. 1/3p. Abstract: The article focuses on the leak of a Google engineer's screed against the technology company's diversity initiatives as a reminder that the notion of Silicon Valley as the seat of human progress is a myth. (AN: 124524760), Database: MasterFILE Elite
Subjects: GOOGLE Inc.; SILICON Valley (Santa Clara County, Calif.)
Add to folder
Click for Full Text options"
412,Here to Help.,"News
New York Times. 8/3/2017, Vol. 166 Issue 57678, pA3-A3. 1/8p. 1 Black and White Photograph. Abstract: The article discusses the means to use the Google Map application without an Internet connection and minimize data use through downloading interactive maps before going on a trip abroad and getting an international travel plan from Verizon Wireless site. (AN: 124437309), Database: MasterFILE Elite
Subjects: GOOGLE Maps; NAVIGATION & travel mobile apps; TRAVEL planning
Add to folder
Click for Full Text options"
413,TRAFFIC REPORT.,"News
New York Times. 7/1/2017, Vol. 166 Issue 57645, pB2-B2. 1/8p. Abstract: The article provides news briefs on topics including cyberattack in Ukraine, technology firm Google Fined in the European Union Antitrust Ruling and the global ransomware attack. (AN: 123939201), Database: MasterFILE Elite
Subjects: RANSOMWARE; GOOGLE Inc.; CYBERTERRORISM
Add to folder
Click for Full Text options"
414,Google-Funded Think Tank Ousts Its Own Google Critic.,"News
By: VOGEL, KENNETH P.; Bennett, Kitty. New York Times. 8/31/2017, Vol. 166 Issue 57706, pA1-A16. 2p. Abstract: The article reports that New America Foundation has received more than $21 million from Google, with its parent company's executive chairman, Eric Schmidt. Google has rejected any suggestion that it played a role in New America's split with Open Markets. New America financial supporters have no influence or control over the research design, methodology, analysis or findings of New America research projects. (AN: 124899707), Database: Regional Business News
Subjects: NEW America Foundation (Organization); GOOGLE Inc.; SCHMIDT, Eric E., 1955-; PROJECT management; COST control
Add to folder
Click for Full Text options"
415,New Google earbuds offer real-time translation feature,"News
By: Luca Cima. ArabianBusiness.com. 10/06/2017. Language: ENGLISH. Abstract: Google on Wednesday introduced new Pixel ear buds that the company says are capable of real-time translation of conversations in different languages.A demonstration given as Google unveiled a host of new products infused with its digital ""Assistant"" smarts got people playfully referring to Pixel Buds as an internet-Age version of alien ""Babel Fish"" depicted in famed science fiction work ""The Hitchhiker's Guide to the Galaxy. [ABSTRACT FROM PUBLISHER] (AN: 5878a7ab84fb43402106c575658472fa0031), Database: Regional Business News
Add to folder
HTML Full Text"
416,Major Sites Face Rebuke For Ads Tied To Racism.,"News
By: MAHESHWARI, SAPNA; STEVENSON, ALEXANDRA. New York Times. 9/16/2017, Vol. 166 Issue 57722, pB1-B4. 2p. Abstract: The article reports that Google and Facebook, said to be the world's biggest sellers of online advertising, were criticized for letting advertisers to target their ads at users who browsed for or showed an interest in racist sentiments and speech comprising hatred. The criticism reportedly followed after a report from ProPublica revealed that Facebook allowed advertisers to look for self-described ""Jew haters"" and other anti-Semitic topics. (AN: 125352254), Database: Academic Search Premier
Subjects: INTERNET advertising -- Social aspects; HATE speech; SEMITES; GOOGLE Inc.; FACEBOOK Inc.
Add to folder
Click for Full Text options"
417,Pinterest Is Prepared To Challenge The Big Dogs.,"News
By: MAHESHWARI, SAPNA. New York Times. 7/3/2017, Vol. 166 Issue 57647, pB1-B3. 2p. 3 Black and White Photographs. Abstract: The article reports on the working of the advertising firm Pinterest in providing technology for users of digital scrapbook and also mentions that it provide technology like technology firm Google, Facebook and Snapchat. (AN: 123958182), Database: Academic Search Premier
Subjects: COLD Brew Labs Inc.; GOOGLE Inc.
Add to folder
Click for Full Text options"
418,Can Google Do No Evil?,"News
By: VAIDHYANATHAN, SIVA. Chronicle of Higher Education. 5/6/2011, Vol. 57 Issue 35, pB4-B5. 2p. Abstract: In this article the author discusses the Internet company Google and examines the ethical practices of its services. It provides comments from former Google chief executive officer (CEO) Eric Schmidt regarding Internet regulation, argues that Google's efforts to digitize millions of books did not take into consideration ways in which the project would harm libraries, and presents a discussion of the differences between market and public failure. (AN: 60530789), Database: MasterFILE Elite
Subjects: GOOGLE Inc.; MARKET failure; SCHMIDT, Eric E., 1955-; ELECTRONIC books; LIBRARIES; INTERNET
Add to folder
HTML Full Text"
419,Google Brings It Home.,"News
By: Gallagher, Dan. Wall Street Journal - Online Edition. 10/5/2016, p1. 1p. (AN: 118525064), Database: MasterFILE Elite
Subjects: GOOGLE Inc.; AMAZON.COM Inc.; CHANDRA, Rishi; TECHNOLOGICAL innovations; RBC Capital Markets Corp.
Add to folder
Click for Full Text options"
420,Google Kills Plan to Make Modular Phone.,"News
By: Nicas, Jack. Wall Street Journal - Online Edition. 9/6/2016, p1. 1p. (AN: 117865276), Database: MasterFILE Elite
Subjects: SMARTPHONES -- Design & construction; GOOGLE Inc.; MODULARITY (Engineering); PROTOTYPES; NEW product development
Add to folder
Click for Full Text options"
421,Google Under Antitrust Scrutiny in South Korea.,"News
By: Cheng, Jonathan. Wall Street Journal - Online Edition. 8/13/2016, p1. 1p. (AN: 117417101), Database: MasterFILE Elite
Subjects: SMARTPHONES; GOOGLE Apps (Computer software); ANTITRUST law; UNFAIR competition; OPERATING systems (Computers)
Add to folder
Click for Full Text options"
422,How Google’s YouTube Business Is Tuned In.,"News
By: Gallagher, Dan. Wall Street Journal - Online Edition. 7/14/2016, p1. 1p. (AN: 116790064), Database: MasterFILE Elite
Subjects: YOUTUBE (Web resource); GOOGLE (Web resource); MUSIC industry; CAPITALISTS & financiers; ALPHABET Inc.
Add to folder
Click for Full Text options"
423,google hit with record £2bn fine.,"News
By: Jonathan Prynn. Evening Standard. 6/27/2017, p1. 2p. Abstract: BRUSSELS today fined Google a record £2.1 billion for prolonged ""abuse"" of its power as Europe's dominant internet search engine. [ABSTRACT FROM PUBLISHER] Reading Level (Lexile): 1140. (AN: 123798194), Database: Regional Business News
Add to folder
HTML Full Text"
424,Google Challenges South Korea Over Mapping Restrictions.,"News
By: Cheng, Jonathan. Wall Street Journal - Online Edition. 5/18/2016, p1. 1p. (AN: 115389661), Database: Business Source Premier
Subjects: GOOGLE Inc.; Geophysical Surveying and Mapping Services; KOREA (South) -- Politics & government; CARTOGRAPHY software; GOOGLE Maps
Add to folder
Click for Full Text options"
425,"Facebook, Google, Netflix Lead This Week's Insider Trades.","News
By: WILLIAMS, ALISSA. Investors Business Daily. 7/8/2016, p1-1. 1p. Abstract: The article reports that social media giant Facebook Inc. and Google's Alphabet lead the most notable insider transactions in the first week of July 2016. Facebook disclosed a sale and options exercise of 109,000 shares for a total transaction value of nearly 12.4 million dollar whereas Sundar Pichai, Google's chief executive officer, disclosed a sale and options exercise of 4,000 shares for nearly 2.8 million dollar. (AN: 116706033), Database: Business Source Premier
Subjects: STOCK prices; FACEBOOK Inc.; GOOGLE Inc.; SOCIAL media; SUNDARAJAN, Pichai, 1972-
Add to folder
HTML Full Text"
426,"Google's Android Plea: Oracle Took No Risk, Wants Big Payday.","News
By: REINHARDT KRAUSE. Investors Business Daily. 5/23/2016, p1. 1p. Abstract: Thea article discusses the statement of the technology company Google Inc. that the computer software company Oracle has taken none of the risk in the development and marketing of Android software. Topics discussed include the statement of Robert Van Nest, attorney at Google, concerning the importance of the outcome of the copyright infringement case, the damages sought by Oracle from Google, and the decline of the shares of Google parent company Alphabet and Oracle as of May 23, 2016. (AN: 115553394), Database: Business Source Premier
Subjects: COMPUTER software; COPYRIGHT infringement; STOCKS (Finance); GOOGLE Inc.; ORACLE Corp.; ALPHABET Inc.; Computer, computer peripheral and pre-packaged software merchant wholesalers; Computer and Computer Peripheral Equipment and Software Merchant Wholesalers; Computer and software stores; Software publishers (except video game publishers); ANDROID (Operating system); VAN Nest, Robert
Add to folder
HTML Full Text"
427,"Google Has Raked In $21 Billion In Android Profit, Oracle Says.","News
By: REINHARDT KRAUSE. Investors Business Daily. 5/10/2016, p1. 1p. Abstract: The article focuses on a report issued by Oracle revealing that Alphabet's Google has posted a $21 billion in profit from more than 3 billion activations of Android-based smartphones. Oracle claims that Google has violated its copyright on parts of the Java programming language following the launch of the Android mobile operating system. (AN: 115243485), Database: Business Source Premier
Subjects: COPYRIGHT infringement; SMARTPHONES; GOOGLE Inc.; ORACLE Corp.; ANDROID (Operating system)
Add to folder
HTML Full Text"
428,Speculation Apple At Root Of Google Q1 Ad-Commission Hike Persists.,"News
By: REINHARDT KRAUSE. Investors Business Daily. 5/6/2016, p1. 1p. Abstract: Google is making more money from mobile search, as [ABSTRACT FROM AUTHOR] (AN: 115187436), Database: Business Source Premier
Subjects: STOCKBROKERS; GOOGLE Inc.; APPLE Inc.; Investment Banking and Securities Dealing; Securities Brokerage; BLACK stockbrokers; GOOGLE (Web resource)
Add to folder
HTML Full Text"
429,Google Inks Driverless Car Pact With Fiat Chrysler.,"News
By: REINHARDT KRAUSE. Investors Business Daily. 5/3/2016, p1. 1p. Abstract: The article reports on the partnership between the technology company Google with Fiat Chrysler Automobiles for autonomous driving technology. It mentions that Google will buy 100 plug-in hybrid minivans from Fiat Chrysler to test its self-driving program. It also mentions that the technology company Apple has hired Chris Porritt to work on Titan, Apple's car project. (AN: 115071298), Database: Business Source Premier
Subjects: FULLY autonomous automobile driving; GOOGLE Inc.; FIAT Chrysler Automobiles NV; APPLE Inc.; AUTONOMOUS vehicles; PORRITT, Chris
Add to folder
HTML Full Text"
430,"Google Confirms FCA Self-Driving Pact; Illumina, CBS Report.","News
By: ELAINE LOW, ALISSA WILLIAMS. Investors Business Daily. 5/3/2016, p1. 1p. Abstract: The article reports on the partnership between the technology company Google with Fiat Chrysler Automobiles for autonomous driving technology. It mentions that Google will buy 100 plug-in hybrid minivans from Fiat Chrysler to test its self-driving program. It also mentions that the media conglomerate CBS has reported the rise in the earnings per share (EPS) and the revenue and biotechnology company Illumina also reported the rise in EPS and revenue. (AN: 115071261), Database: Business Source Premier
Subjects: FULLY autonomous automobile driving; EARNINGS per share; BUSINESS revenue; GOOGLE Inc.; FIAT Chrysler Automobiles NV; CBS Broadcasting Inc.; ILLUMINA Inc.; AUTONOMOUS vehicles
Add to folder
HTML Full Text"
431,Google Transparency Project Sees Google-Government 'Revolving Door'.,"News
By: MICHELE CHANDLER. Investors Business Daily. 4/26/2016, p1. 1p. Abstract: Google, the search leader and main company of parent firm [ABSTRACT FROM AUTHOR] (AN: 114830551), Database: Business Source Premier
Subjects: SEARCH engines; GOOGLE Inc.; ELECTRONIC government information; ELECTRONIC public records; INTERNET in public administration
Add to folder
HTML Full Text"
432,"Microsoft, Google Bury The Hatchet Amid EU Regulatory Probe.","News
By: REINHARDT KRAUSE. Investors Business Daily. 4/22/2016, p11. 1p. Abstract: The article reports that the technology firms Microsoft and Google have agreed to withdraw regulatory complaints against one another, amid an agreement to end patent infringement litigation. It states that that the regulatory complaints were withdrawn after European Union's chief intensifies a probe into Google's Android software business. It states both companies have posted missing in its earnings in the first quarter. (AN: 114747989), Database: Business Source Premier
Subjects: PATENT infringement lawsuits; MICROSOFT Corp.; GOOGLE Inc.; EUROPEAN Union; REGULATORY compliance -- Law & legislation
Add to folder
HTML Full Text"
433,Save Our TVs From Google.,"News
By: Kanter, Jonathan. New York Times. 5/30/2016, Vol. 165 Issue 57248, pA19-A19. 1/6p. Abstract: The article discusses the Federal Communications Commission proposal requiring cable companies to give video streaming, programming and encryption data to firms like technology firm Google as alternatives to cable set-top box and adds it could give Google free access to television programming. (AN: 115754297), Database: MasterFILE Elite
Subjects: CABLE television industry; GOOGLE Inc.; STREAMING video
Add to folder
Click for Full Text options"
434,Google Home Vs. Amazon Echo.,"News
By: CHEN, BRIAN X. New York Times. 5/23/2016, Vol. 165 Issue 57241, pB4-B4. 1/9p. Abstract: The article offers information on the voice-controlled Internet-connected speaker Google Home introduced by American technology company Google Inc. in May 2016 which directly competes Amazon Echo smart speaker of electronic commerce company Amazon.com Inc. (AN: 115543658), Database: MasterFILE Elite
Subjects: LOUDSPEAKERS -- Evaluation; GOOGLE Inc.
Add to folder
Click for Full Text options"
435,"Google Set for $1.2 Billion Fine, but a Thornier Issue Looms.","News
By: Scott, Mark. New York Times. 6/27/2017, Vol. 166 Issue 57641, pB3-B3. 1/3p. 1 Black and White Photograph. Abstract: The article discusses Google company accused of violating the antitrust law and is undergoing investigations by the European Union officials. (AN: 123938573), Database: MasterFILE Elite
Subjects: ANTITRUST investigations; ANTITRUST violations; GOOGLE Inc.
Add to folder
Click for Full Text options"
436,Google Ends Scanning Of Gmail To Aim Ads.,"News
By: WAKABAYASHI, DAISUKE. New York Times. 6/24/2017, Vol. 166 Issue 57638, pB2-B2. 1/7p. Abstract: The article discusses the decision of Google to abandon the policy of scanning emails of users in order to target internet advertisement in order to ensure internet privacy to the users. (AN: 123777635), Database: MasterFILE Elite
Subjects: INTERNET usage monitoring; INTERNET & privacy; GOOGLE Inc.
Add to folder
Click for Full Text options"
437,Making Google the Censor.,"News
By: Keller, Daphne. New York Times. 6/12/2017, Vol. 166 Issue 57626, pA21-A21. 1/6p. Abstract: The article offers author's view on recent attack in London, England, on British Prime Minister Theresa May's proposal to identify and remove extremist content from internet and platforms like Google and Facebook, and how it will effect the free and open society. (AN: 123531637), Database: MasterFILE Elite
Subjects: TERRORISM -- Great Britain; MAY, Theresa, 1956-; GOOGLE (Web resource)
Add to folder
Click for Full Text options"
438,"Heart ‘Bumping,’ a Go Master Again Loses to Google.","News
By: MOZUR, PAUL. New York Times. 5/26/2017, Vol. 166 Issue 57609, pB2-B2. 1/7p. Abstract: The article reports on the victory of Google's artificial intellgent program named AlphaGo by beating Chinese prodigy Ke Jie in the board game Go. (AN: 123235178), Database: MasterFILE Elite
Subjects: GO (Game); HUMAN-artificial intelligence interaction; GOOGLE Inc.
Add to folder
Click for Full Text options"
439,Ex-Google Venture Capitalist Is Opening Fund of His Own.,"News
By: de la MERCED, MICHAEL J. New York Times. 5/17/2017, Vol. 166 Issue 57600, pB4-B4. 1/5p. 1 Black and White Photograph. Abstract: The article reports on the opening of new fund by former venture capitalist Bill Maris of venture capital firm Google Ventures (GV) after stepping down from the company. (AN: 123076398), Database: MasterFILE Elite
Subjects: MARIS, Bill, 1975-; FINANCE; GOOGLE Ventures (Company)
Add to folder
Click for Full Text options"
440,Google Is Hit by Nationwide Email Attack; What to Do if You’re a Victim.,"News
By: PERLROTH, NICOLE. New York Times. 5/4/2017, Vol. 166 Issue 57587, pB8-B8. 1/6p. Abstract: The article discusses how technology company Google is investigating a phishing email attack and also mentions steps to be taken if someone receives such suspicious mail, which include changing password, refrain from clicking on links and turning on multifactor.. (AN: 122839030), Database: MasterFILE Elite
Subjects: PHISHING prevention; EMAIL security; GOOGLE Inc.
Add to folder
Click for Full Text options"
441,Is It Time to Break Up Google?,"News
By: TAPLIN, JONATHAN. New York Times. 4/23/2017, Vol. 166 Issue 57576, Sunday Review p4-4. 1/2p. 1 Color Photograph. Abstract: The article discusses companies and their dominance in the industry they belong to and the need for them to be regulated to safeguard consumer privacy and democracy including technology company Google, social network company Facebook and electronic commerce company Amazon and check their monopoly. (AN: 122643680), Database: MasterFILE Elite
Subjects: BUSINESS enterprises; GOVERNMENT regulation; GOOGLE Inc.
Add to folder
Click for Full Text options"
442,They Promised Us Jet Packs.,"News
By: DOUGHERTY, CONOR. New York Times. 7/24/2016, Vol. 165 Issue 57303, Sunday Business p1-5. 3p. 6 Color Photographs. Abstract: The article features X, a research facility founded by Google, and discusses some of its projects that did not produce much money for its parent company Alphabet Inc. Topics mentioned include the differences between X and the corporate research divisions of firms like Xerox and AT&T, Google's business units that spun out to become a stand-alone company including the self-driving car unit Chauffeur and life sciences company Verily, and the facility's unsuccessful projects including Google Glass. (AN: 116977108), Database: Academic Search Premier
Subjects: BUSINESS revenue; STRATEGIC business units; GOOGLE Glass; GOOGLE X (Company); ALPHABET Inc.
Add to folder
Click for Full Text options"
443,We Need Earbuds That Always Tell the Truth.,"News
By: Queenan, Joe. Wall Street Journal - Online Edition. 10/21/2017, p1. 1p. (AN: 125795541), Database: Business Source Premier
Subjects: GOOGLE Inc.; Audio and Video Equipment Manufacturing; EARBUDS; GOOGLE (Web resource)
Add to folder
Click for Full Text options"
444,Past the Glass Ceiling.,"News
By: CAIN MILLER, CLAIRE. New York Times. 8/25/2013, Vol. 162 Issue 56239, p1-9. 3p. 4 Color Photographs. Abstract: The article looks at how female employees at technology company Google are working to increase collaboration between the fashion and technology industries through Google Glass, the wearable Internet-connected computer. The style and design aspects of Google Glass are covered as well as the gender gap in technology professionals. Comments from Isabelle Olsson, lead industrial designer for Google Glass, hardware engineer Jean Wang, and director of business development Kelly Liang are included. (AN: 89924265), Database: MasterFILE Elite
Subjects: FASHION & technology; GOOGLE Glass; WEARABLE technology -- Design & construction; GOOGLE Inc. -- Officials & employees; WOMEN in technology; OLSSON, Isabelle; WANG, Jean; LIANG, Kelly
Add to folder
Click for Full Text options"
445,Google Ready To Jump Into Market for Cell Service.,"News
By: KNUTSON, RYAN; BARR, ALISTAIR. Wall Street Journal - Eastern Edition. 1/22/2015, Vol. 265 Issue 17, pA1-A2. 2p. Abstract: The article reports that Internet-search firm Google Inc. has signed agreements with wireless-service providers T-Mobile US Inc. and Sprint Corp. that will enable Google to begin selling its own branded wireless service. It is not known when or how Google might enter the wireless market, in which its competitors as virtual wireless carriers would include Tracfone Wireless. (AN: 100536690), Database: MasterFILE Elite
Subjects: GOOGLE Inc.; MOBILE virtual network operators; T-Mobile USA Inc.; SPRINT Corp.; TRACFONE Wireless Inc.; WIRELESS communication systems
Add to folder
Click for Full Text options"
446,Google Nears Investment in SpaceX.,"News
By: Winkler, Rolfe; Rusli, Evelyn; Pasztor, Andy. Wall Street Journal - Eastern Edition. 1/20/2015, Vol. 265 Issue 15, pB1-B2. 2p. 1 Color Photograph. Abstract: The article reports that Internet-related services company Google Inc. is working on a deal to invest in space company Space Exploration Technologies Corp. (SpaceX), focusing on a discussion of the way Google has attempted to expand Internet access as a way of increasing the number of people using its services. Topics include its interest in satellite-based Internet service; SpaceX's financial backer, Elon Musk; and possible business expansion plans for SpaceX. (AN: 100478816), Database: MasterFILE Elite
Subjects: GOOGLE Inc.; SATELLITE Internet access; SPACE Exploration Technologies Corp.; EXPANSION (Business); INTERNET access; MUSK, Elon, 1971-
Add to folder
Click for Full Text options"
447,Google Lobbies for Cheaper Airwaves.,"News
By: KNUTSON, RYAN. Wall Street Journal - Eastern Edition. 1/6/2015, Vol. 265 Issue 4, pB1-B4. 2p. 1 Color Photograph, 1 Graph. Abstract: The article discusses Internet-search firm Google Inc.'s desire for the U.S. Federal Communication Commission (FCC) to make available spectrum in the 150 megahertz band for unlicensed use by wireless companies. Google has lobbied the FCC to free up the spectrum, which it envisions could be used to inexpensively create wireless networks in parks and other public places. (AN: 100246784), Database: MasterFILE Elite
Subjects: GOOGLE Inc.; SPECTRUM allocation; TELECOMMUNICATION policy -- United States; WIRELESS communication systems; UNITED States. Federal Communications Commission; LOBBYING -- United States
Add to folder
Click for Full Text options"
448,Google Car Project Won't Drive Itself.,"News
By: WHITE, JOSEPH B.; WINKLER, ROLFE. Wall Street Journal - Eastern Edition. 12/20/2014, Vol. 264 Issue 146, pB1-B4. 2p. 1 Color Photograph. Abstract: The article discusses Internet-search firm Google Inc.'s self-driving car project. Project head Chris Urmson says Google will look for partners in the automobile industry rather than manufacture cars itself. Google hopes to produce fully-automated vehicles that require no intervention by a human driver. In contrast, similar efforts by car makers are aimed at deploying driverless features gradually while still investing drivers with responsibility for the safe operation of their vehicles. (AN: 100046383), Database: MasterFILE Elite
Subjects: GOOGLE Inc.; URMSON, Chris; FULLY autonomous automobile driving; AUTONOMOUS vehicles; AUTOMOBILE driving; AUTOMOBILE industry
Add to folder
Click for Full Text options"
449,Google To Rival Amazon With 'Buy' Button.,"News
By: WINKLER, ROLFE; BARR, ALISTAIR. Wall Street Journal - Eastern Edition. 12/16/2014, Vol. 264 Issue 142, pB1-B4. 2p. Abstract: The article discusses how Internet company Google Inc. is working to expand its electronic commerce (e-commerce) business in order to compete with Internet retailer Amazon Inc. Topics include how Google would act as a middleman between other Internet retailers and consumers, Google's marketing ideas for two-day shipping, and Google's Wallet mobile-payment services. (AN: 99972200), Database: MasterFILE Elite
Subjects: GOOGLE Inc.; ELECTRONIC commerce; AMAZON.COM Inc.; INTERNET stores; ELECTRONIC funds transfers
Add to folder
Click for Full Text options"
450,Spain Is Fresh Front For Google In Europe.,"News
By: ROMÁN, DAVID; BARR, ALISTAIR; Fairless, Tom; Schechner, Sam. Wall Street Journal - Eastern Edition. 12/12/2014, Vol. 264 Issue 139, pB1-B4. 2p. 1 Color Photograph. Abstract: The article reports that Internet-search company Google Inc. will discontinue its Google News online news-aggregation service in Spain. Google's decision follows passage of a law in Spain requiring that Google pay publishers for displaying their content. Google News official Richard Gingras said the law made the service unsustainable, since it carries no advertising. (AN: 99919121), Database: MasterFILE Elite
Subjects: GOOGLE Inc.; INTERNET -- Spain; NEWS aggregators; WEB content aggregators; NEWS websites; GINGRAS, Richard
Add to folder
Click for Full Text options"
451,"Apple, Google Set Disney Video Deal.","News
By: FRITZ, BEN. Wall Street Journal - Eastern Edition. 11/4/2014, Vol. 264 Issue 107, pB1-B2. 2p. 1 Color Photograph. Abstract: The article discusses a rights-sharing deal among entertainment company Walt Disney Co. and technology firms Apple Inc. and Google Inc. Under the agreement consumers purchasing a movie online from Disney will be able to view it on both iPhone smartphones and iPad tablet computers from Apple, and on similar devices that run Google's Android operating system. Disney official Jamie Voris said the pact would make customers comfortable about acquiring their own movie collections. (AN: 99207524), Database: MasterFILE Elite
Subjects: GOOGLE Inc.; APPLE Inc.; WALT Disney Co.; MOTION picture distribution; ANDROID (Operating system); IPHONE (Smartphone); IPAD (Computer); VORIS, Jamie
Add to folder
Click for Full Text options"
452,Google Puts $1 Billion Into SpaceX.,"News
By: HARDY, QUENTIN; DOUGHERTY, CONOR; Chang, Kenneth. New York Times. 1/21/2015, Vol. 164 Issue 56753, pB1-B5. 2p. 1 Color Photograph. Abstract: The article discusses a $1 billion investment by technology company Google and financial services company Fidelity in the Space Exploration Technologies (SpaceX) space exploration company. Topics addressed include the significance of Google's investment in terms of its efforts to utilize better satellite technology, as well as SpaceX founder Elon Musk's goal of launching an expedition to Mars. (AN: 100507232), Database: MasterFILE Elite
Subjects: GOOGLE Inc. -- Finance; SPACE Exploration Technologies Corp. -- Finance; MUSK, Elon, 1971-; FIDELITY Investments (Company) -- Finance; SPACE exploration; MARTIAN exploration; ARTIFICIAL satellites
Add to folder
Click for Full Text options"
453,Detractors Of Google Take Fight To States.,"News
By: WINGFIELD, NICK; LIPTON, ERIC. New York Times. 12/17/2014, Vol. 164 Issue 56718, pB1-B8. 2p. 1 Black and White Photograph. Abstract: The article discusses a trend of U.S. state attorneys general beginning to pursue technology company Google at the request of corporate organizations representing the motion picture industry and the technology industry. Topics addressed include requests that Google filter out illegal content from its search results, as well as the Motion Picture Association of America's (M.P.A.A.'s) complaints against Google. (AN: 99987628), Database: MasterFILE Elite
Subjects: GOOGLE Inc. -- Trials, litigation, etc.; MOTION Picture Association of America; WEB search engines -- Law & legislation; UNITED States attorneys general -- States; MOTION picture industry -- United States; INTERNET industry -- United States
Add to folder
Click for Full Text options"
